cabang,Omset Jan25,Omset Mei26,Growth,latitude_cabang,longitude_cabang,Persen Growth,Kategori,lama_buka_bulan,Kategori_By_StdDev,Kategori_By_Percentile,Kategori_Atasan,Kategori_Hibrida,Kategori_Baru,Z_Score,Kategori_ZScore,Kategori_IQR
KYB036,213250000,391250000,178000000,-6.241999,106.76298,0.8347010551,Sangat Baik,19,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,-0.023372731230676482,Sedang,Tinggi
SBR035,406200000,390250000,-15950000,-6.7254,108.443794,-0.03926637125,Kurang Baik,27,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.19331603462189123,Sedang,Rendah
CKR034,197600000,389700000,192100000,-6.178836,107.014746,0.9721659919,Sangat Baik,19,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.003357378789351897,Sedang,Tinggi
IDM023,0,388450000,388450000,-6.367415,108.118683,0.0,#DIV/0!,13,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
BGR013,560400000,387500000,-172900000,-6.564396,106.822395,-0.3085296217,Kurang Baik,53,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.24567437760320454,Sedang,Rendah
BGR011,270350000,387400000,117050000,-6.571519,106.768057,0.4329572776,Sangat Baik,59,Sedang,Sedang,Sangat Baik,Sedang,Sedang,-0.10149196383222821,Sedang,Sedang
SBM021,188600000,386200000,197600000,-6.79821132,106.7653529,1.047720042,Sangat Baik,18,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.01804889299395258,Sedang,Tinggi
TGR024,486650000,386200000,-100450000,-6.149752,106.527585,-0.2064111785,Kurang Baik,57,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.2258174069068777,Sedang,Rendah
CBI001,554450000,386150000,-168300000,-6.402422,106.960038,-0.3035440527,Kurang Baik,104,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.24470493178680464,Sedang,Rendah
TGR028,332500000,385650000,53150000,-6.106469,106.566205,0.1598496241,Baik,55,Sedang,Sedang,Baik,Sedang,Sedang,-0.15459785247049215,Sedang,Sedang
CKR043,0,385450000,385450000,-6.273214,107.052017,0.0,#DIV/0!,14,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
CBI062,193700000,384550000,190850000,-6.4181339,106.7318352,0.9852865256,Sangat Baik,22,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.0059086716316331875,Sedang,Tinggi
KJN001,195100000,384200000,189100000,-6.939738,109.65251,0.9692465402,Sangat Baik,34,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.0027896902794252118,Sedang,Tinggi
DPK019,576250000,384100000,-192150000,-6.405834,106.760033,-0.3334490239,Kurang Baik,105,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.2505199649794855,Sedang,Rendah
BGR022,202550000,382650000,180100000,-6.6074251,106.7950559,0.8891631696,Sangat Baik,20,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,-0.01278255204464581,Sedang,Tinggi
TJP009,333800000,382550000,48750000,-6.129894,106.902959,0.1460455362,Baik,87,Sedang,Sedang,Baik,Sedang,Sedang,-0.15728206269080444,Sedang,Sedang
CKG054,123400000,382000000,258600000,-6.215015,106.877047,2.095623987,Sangat Baik,17,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.22181421957337594,Sedang,Extreme High
SOR038,322400000,381700000,59300000,-6.93808,107.755043,0.1839330025,Baik,28,Sedang,Sedang,Baik,Sedang,Sedang,-0.14991483024481303,Sedang,Sedang
CLP006,176750000,381600000,204850000,-7.550818,108.882248,1.158981612,Sangat Baik,27,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.03968374822564025,Sedang,Tinggi
PBG003,248850000,380250000,131400000,-7.351593,109.355247,0.5280289331,Sangat Baik,31,Sedang,Sedang,Sangat Baik,Tinggi,Tinggi,-0.08300524372411379,Sedang,Sedang
CPT027,249250000,380000000,130750000,-6.27175876,106.7179763,0.5245737212,Sangat Baik,21,Sedang,Sedang,Sangat Baik,Tinggi,Tinggi,-0.08367711101172536,Sedang,Sedang
CLG006,205550000,377100000,171550000,-6.0292749,106.0435844,0.8345901241,Sangat Baik,23,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,-0.02339430180644408,Sedang,Tinggi
CKG050,375800000,376900000,1100000,-6.2844401,106.877422,0.002927088877,Baik,22,Sedang,Rendah,Baik,Rendah,Rendah,-0.18511150001419488,Sedang,Rendah
TGR050,182950000,376650000,193700000,-6.31957,106.582039,1.058759224,Sangat Baik,20,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.020195466194800425,Sedang,Tinggi
SOR040,214350000,375750000,161400000,-6.92954889,107.5412987,0.7529741078,Sangat Baik,23,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,-0.039264567678456846,Sedang,Tinggi
RKB008,363100000,373800000,10700000,-6.35088782,106.2476305,0.02946846599,Baik,21,Sedang,Rendah,Baik,Rendah,Rendah,-0.1799505189900247,Sedang,Rendah
MJL018,0,373750000,373750000,-6.792589,108.270018,0.0,#DIV/0!,15,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
SLW010,0,373350000,373350000,-7.16594,109.088831,0.0,#DIV/0!,14,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
SMD014,109100000,373100000,264000000,-6.963215,107.796646,2.41979835,Sangat Baik,18,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.2848500495848485,Sedang,Extreme High
TJP028,0,372850000,372850000,-6.125892,106.956825,0.0,#DIV/0!,13,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
SBR004,383700000,372650000,-11050000,-6.757692,108.594513,-0.02879854053,Kurang Baik,53,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.19128056089797188,Sedang,Rendah
SRG030,0,372050000,372050000,-6.1325933,106.1735858,0.0,#DIV/0!,14,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
BYL003,0,370150000,370150000,-7.55066,110.676872,0.0,#DIV/0!,14,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
SBR005,439550000,370150000,-69400000,-6.759056,108.477653,-0.1578887499,Kurang Baik,53,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.21638220193672586,Sedang,Rendah
DMK002,106850000,368550000,261700000,-6.917931,110.6009756,2.44922789,Sangat Baik,20,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.2905726349971805,Sedang,Extreme High
DPK047,243250000,368050000,124800000,-6.3680911,106.7455456,0.5130524152,Sangat Baik,23,Sedang,Sedang,Sangat Baik,Tinggi,Tinggi,-0.08591743341046532,Sedang,Sedang
TGR011,358950000,367000000,8050000,-6.210932,106.483359,0.0224265218,Baik,73,Sedang,Rendah,Baik,Rendah,Rendah,-0.1813198277558481,Sedang,Rendah
CKG049,198650000,365850000,167200000,-6.2416182,106.9011847,0.8416813491,Sangat Baik,22,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,-0.02201541036809457,Sedang,Tinggi
RKB002,478850000,365700000,-113150000,-6.351481,106.262103,-0.2362952908,Kurang Baik,53,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.23162838407840242,Sedang,Rendah
BBS013,60550000,364950000,304400000,-6.868716,109.031755,5.027250206,Sangat Baik,16,Tinggi,Tinggi,Sangat Baik,Tinggi,Tinggi,0.7918700694187878,Baik,Extreme High
SRG029,0,364600000,364600000,-6.116996,106.165497,0.0,#DIV/0!,15,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
JPA003,20300000,363550000,343250000,-6.749041,110.757964,16.908867,Sangat Baik,16,Tinggi,Tinggi,Sangat Baik,Ekstrem (Superstar),Tinggi,3.102255041126257,Extreme,Extreme High
KNG012,271150000,362400000,91250000,-6.954591,108.491782,0.3365295962,Baik,27,Sedang,Sedang,Baik,Sedang,Sedang,-0.12024236370000195,Sedang,Sedang
SKH003,245250000,361900000,116650000,-7.6840641,110.8435243,0.475637105,Sangat Baik,21,Sedang,Sedang,Sangat Baik,Sedang,Sedang,-0.09319285492056702,Sedang,Sedang
GGP027,315800000,361250000,45450000,-6.189215,106.806404,0.1439202027,Baik,34,Sedang,Sedang,Baik,Sedang,Sedang,-0.1576953346102242,Sedang,Sedang
TSM009,165950000,361150000,195200000,-7.348726,108.225303,1.176257909,Sangat Baik,19,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.043043130845664745,Sedang,Tinggi
CBN011,132650000,361100000,228450000,-6.73658,108.530847,1.722201282,Sangat Baik,18,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.14920203045093047,Sedang,Tinggi
SBR026,341950000,360950000,19000000,-6.684571,108.548112,0.0555636789,Baik,28,Sedang,Sedang,Baik,Rendah,Rendah,-0.17487629476734012,Sedang,Sedang
BGR006,489250000,360900000,-128350000,-6.603103,106.785724,-0.2623403168,Kurang Baik,74,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.23669284943706612,Sedang,Rendah
PWT009,143200000,360700000,217500000,-7.612392,109.407206,1.518854749,Sangat Baik,29,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.10966121862056896,Sedang,Tinggi
CMH005,197250000,360200000,162950000,-6.859412,107.544995,0.8261089987,Sangat Baik,19,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,-0.025043459914052928,Sedang,Tinggi
TSM008,294550000,359900000,65350000,-7.321989,108.198883,0.2218638601,Baik,23,Sedang,Sedang,Baik,Sedang,Sedang,-0.14253916034378827,Sedang,Sedang
SRG031,0,359450000,359450000,-6.14323098,106.1752359,0.0,#DIV/0!,13,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
CKG024,431050000,359300000,-71750000,-6.228231,106.867139,-0.1664540077,Kurang Baik,88,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.21804771962198846,Sedang,Rendah
GRT025,222300000,357300000,135000000,-7.19197845,107.8865696,0.6072874494,Sangat Baik,22,Sedang,Sedang,Sangat Baik,Tinggi,Tinggi,-0.06759339463705835,Sedang,Sedang
CBI044,277250000,353700000,76450000,-6.477489,106.818271,0.2757439134,Baik,49,Sedang,Sedang,Baik,Sedang,Sedang,-0.13206216318276393,Sedang,Sedang
MJL010,408950000,352650000,-56300000,-6.72414,108.253416,-0.1376696418,Kurang Baik,38,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.2124505885624283,Sedang,Rendah
DPK003,406650000,351650000,-55000000,-6.375648,106.863311,-0.1352514447,Kurang Baik,128,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.21198036920294788,Sedang,Rendah
MKD001,336700000,351300000,14600000,-7.465284,110.186478,0.04336204336,Baik,28,Sedang,Sedang,Baik,Rendah,Rendah,-0.1772489075077294,Sedang,Sedang
KYB032,289650000,350800000,61150000,-6.22081653,106.8589984,0.2111168652,Baik,22,Sedang,Sedang,Baik,Sedang,Sedang,-0.14462891765026153,Sedang,Sedang
GRT026,163250000,350200000,186950000,-7.26449196,107.8169977,1.14517611,Sangat Baik,22,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.036999263033037126,Sedang,Tinggi
RKB004,224750000,349100000,124350000,-6.341662,106.174522,0.5532814238,Sangat Baik,46,Sedang,Sedang,Sangat Baik,Tinggi,Tinggi,-0.07809488716044101,Sedang,Sedang
BTG001,285500000,347950000,62450000,-6.939835,109.681458,0.2187390543,Baik,33,Sedang,Sedang,Baik,Sedang,Sedang,-0.14314678003772338,Sedang,Sedang
CJR013,388450000,347350000,-41100000,-6.8117623,107.1700852,-0.1058051229,Kurang Baik,23,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.20625452056312832,Sedang,Rendah
TGR036,229500000,346800000,117300000,-6.047124,106.601305,0.5111111111,Sangat Baik,49,Sedang,Sedang,Sangat Baik,Tinggi,Sedang,-0.08629492074202268,Sedang,Sedang
TJP027,34300000,346450000,312150000,-6.1285,106.899172,9.10058309,Sangat Baik,16,Tinggi,Tinggi,Sangat Baik,Tinggi,Tinggi,1.5839312209539738,Baik,Extreme High
CBN009,301700000,345700000,44000000,-6.745034,108.540787,0.1458402386,Baik,24,Sedang,Sedang,Baik,Sedang,Sedang,-0.15732198288836602,Sedang,Sedang
SBR031,222400000,344850000,122450000,-6.704161,108.541795,0.5505845324,Sangat Baik,27,Sedang,Sedang,Sangat Baik,Tinggi,Tinggi,-0.07861929873412798,Sedang,Sedang
JPA006,0,344250000,344250000,-6.67129331,110.6719195,0.0,#DIV/0!,13,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
DPK052,73900000,343300000,269400000,-6.367076,106.842934,3.645466847,Sangat Baik,16,Tinggi,Tinggi,Sangat Baik,Tinggi,Tinggi,0.5231817619149475,Baik,Extreme High
KWG045,192700000,340900000,148200000,-6.259181,107.278324,0.769071095,Sangat Baik,24,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,-0.036134502304237065,Sedang,Tinggi
KBM005,139200000,340850000,201650000,-7.72109509,109.7391463,1.448635057,Sangat Baik,20,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.09600697240749023,Sedang,Tinggi
JPA001,138400000,340750000,202350000,-6.643255,110.710991,1.462066474,Sangat Baik,18,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.09861871662745252,Sedang,Tinggi
TSM010,129000000,339700000,210700000,-7.345567,108.204744,1.633333333,Sangat Baik,18,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.1319216234662726,Sedang,Tinggi
SBR044,168050000,338950000,170900000,-6.70542,108.417383,1.016959238,Sangat Baik,19,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.01206744278297395,Sedang,Tinggi
CBI016,350950000,338700000,-12250000,-6.464278,106.839732,-0.03490525716,Kurang Baik,74,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.19246801430377042,Sedang,Rendah
PKL001,257400000,338500000,81100000,-6.889309,109.662914,0.3150738151,Baik,34,Sedang,Sedang,Baik,Sedang,Sedang,-0.12441444861648551,Sedang,Sedang
SBR021,291350000,337350000,46000000,-6.758623,108.497989,0.1578857045,Baik,35,Sedang,Sedang,Baik,Sedang,Sedang,-0.15497973739475374,Sedang,Sedang
SBR043,161600000,336450000,174850000,-6.6298908,108.3842855,1.081992574,Sangat Baik,21,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.024713200070002155,Sedang,Tinggi
BTG003,154950000,335950000,181000000,-6.970585,109.873497,1.168118748,Sangat Baik,30,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.04146046784762867,Sedang,Tinggi
SRG024,152700000,335750000,183050000,-6.0542539,105.9281788,1.19875573,Sangat Baik,21,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.047417840822914045,Sedang,Tinggi
SLW007,217550000,335500000,117950000,-6.970895,109.102745,0.5421742128,Sangat Baik,36,Sedang,Sedang,Sangat Baik,Tinggi,Tinggi,-0.08025468862659692,Sedang,Sedang
KYB024,377500000,333400000,-44100000,-6.351274,106.801544,-0.1168211921,Kurang Baik,58,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.20839659947109498,Sedang,Rendah
SKB011,0,333000000,333000000,-6.95255472,106.9337385,0.0,#DIV/0!,13,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
NPH013,181800000,331800000,150000000,-6.928364,107.476863,0.8250825083,Sangat Baik,19,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,-0.02524306136854182,Sedang,Tinggi
PML008,62200000,331600000,269400000,-6.916299,109.382858,4.331189711,Sangat Baik,17,Tinggi,Tinggi,Sangat Baik,Tinggi,Tinggi,0.6565208374978125,Baik,Extreme High
SOR029,257000000,331000000,74000000,-7.064117,107.70816,0.2879377432,Baik,39,Sedang,Sedang,Baik,Sedang,Sedang,-0.1296910682715305,Sedang,Sedang
SBR028,235750000,330600000,94850000,-6.710816,108.43712,0.4023329799,Sangat Baik,28,Sedang,Sedang,Sangat Baik,Sedang,Sedang,-0.10744687034048261,Sedang,Sedang
PWT013,176850000,330000000,153150000,-7.611693,109.355858,0.8659881255,Sangat Baik,27,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,-0.017288948315087392,Sedang,Tinggi
UNR007,94900000,328050000,233150000,-7.153309,110.409866,2.456796628,Sangat Baik,19,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.2920443790226924,Sedang,Extreme High
CBI039,377950000,327650000,-50300000,-6.51171,106.754193,-0.1330863871,Kurang Baik,55,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.21155937291695023,Sedang,Rendah
SOR017,413800000,324650000,-89150000,-7.027949,107.51944,-0.2154422426,Kurang Baik,45,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.2275735008069691,Sedang,Rendah
SOR045,0,323150000,323150000,-7.070093,107.760762,0.0,#DIV/0!,15,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
SNG013,329300000,322600000,-6700000,-6.45748,107.882752,-0.02034618889,Kurang Baik,37,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.18963699785910124,Sedang,Rendah
KYB028,286550000,322200000,35650000,-6.256259,106.824425,0.1244110975,Baik,45,Sedang,Sedang,Baik,Sedang,Sedang,-0.161488887646567,Sedang,Sedang
WNG005,0,321800000,321800000,-7.82743956,111.1740951,0.0,#DIV/0!,13,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
CBI061,164600000,321600000,157000000,-6.4246191,107.0357117,0.9538274605,Sangat Baik,22,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,-0.00020855571975809777,Sedang,Tinggi
YYK001,33500000,320850000,287350000,-7.774633,110.361259,8.57761194,Sangat Baik,18,Tinggi,Tinggi,Sangat Baik,Tinggi,Tinggi,1.482239278977969,Baik,Extreme High
GRT033,114500000,320700000,206200000,-7.201875,107.872959,1.800873362,Sangat Baik,18,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.16449984677309584,Sedang,Tinggi
TGR022,295300000,320350000,25050000,-6.223471,106.437202,0.08482898747,Baik,59,Sedang,Sedang,Baik,Rendah,Rendah,-0.1691856442199623,Sedang,Sedang
TJP030,0,320300000,320300000,-6.129815,106.955574,0.0,#DIV/0!,13,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
CBI057,329250000,319100000,-10150000,-6.691699,106.848717,-0.03082763857,Kurang Baik,70,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.1916751197950493,Sedang,Rendah
KWG046,157650000,318200000,160550000,-6.347106,107.546385,1.018395179,Sangat Baik,24,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.012346662064674224,Sedang,Tinggi
CKG014,422650000,317750000,-104900000,-6.227623,106.920968,-0.2481959068,Kurang Baik,124,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.23394246345304998,Sedang,Rendah
PWD001,148750000,316150000,167400000,-7.050991,110.656363,1.125378151,Sangat Baik,20,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.03314954226379141,Sedang,Tinggi
CMS007,107150000,314450000,207300000,-7.34658,108.516324,1.934671022,Sangat Baik,17,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.19051685340385405,Sedang,Extreme High
CBI035,371450000,313550000,-57900000,-6.436461,107.038048,-0.1558756226,Kurang Baik,56,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.21599074855620592,Sedang,Rendah
CBI084,0,313350000,313350000,-6.51394,106.819138,0.0,#DIV/0!,14,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
SRG022,212750000,313000000,100250000,-6.131856,106.1610383,0.4712103408,Sangat Baik,22,Sedang,Sedang,Sangat Baik,Sedang,Sedang,-0.09405364092791724,Sedang,Sedang
UNR005,133750000,311750000,178000000,-7.269019,110.381538,1.330841121,Sangat Baik,26,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.07310189608571373,Sedang,Tinggi
PBG005,255200000,310200000,55000000,-7.317391,109.362701,0.2155172414,Baik,26,Sedang,Sedang,Baik,Sedang,Sedang,-0.14377326279969666,Sedang,Sedang
TSM013,75000000,309700000,234700000,-7.322473,108.213472,3.129333333,Sangat Baik,16,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.42281940089836084,Sedang,Extreme High
CBI075,66450000,306500000,240050000,-6.652221,106.868076,3.612490594,Sangat Baik,17,Tinggi,Tinggi,Sangat Baik,Tinggi,Tinggi,0.5167695167907909,Baik,Extreme High
GRT030,186650000,305900000,119250000,-7.36975548,107.760151,0.63889633,Sangat Baik,22,Sedang,Sedang,Sangat Baik,Tinggi,Tinggi,-0.06144703560386567,Sedang,Sedang
SKB006,245800000,305700000,59900000,-6.956468,106.9058,0.2436940602,Baik,25,Sedang,Sedang,Baik,Sedang,Sedang,-0.13829426950823498,Sedang,Sedang
GRT028,166350000,305600000,139250000,-7.1107842,107.8978331,0.8370904719,Sangat Baik,22,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,-0.022908108211639803,Sedang,Tinggi
SMD016,0,304950000,304950000,-6.896809,107.813904,0.0,#DIV/0!,14,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
SRG025,155450000,304050000,148600000,-6.13204985,106.1540974,0.955934384,Sangat Baik,21,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.00020113636805569048,Sedang,Tinggi
SGN004,84600000,303700000,219100000,-7.3971526,110.8273387,2.589834515,Sangat Baik,21,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.31791364750034035,Sedang,Extreme High
SPA007,0,303550000,303550000,-7.350661,108.303932,0.0,#DIV/0!,13,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
TNG034,109650000,302050000,192400000,-6.222084,106.680578,1.754673963,Sangat Baik,18,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.15551635580531628,Sedang,Tinggi
KWG031,298000000,301050000,3050000,-6.292568,107.364337,0.01023489933,Baik,37,Sedang,Rendah,Baik,Rendah,Rendah,-0.183690493450911,Sedang,Rendah
RKB010,0,298750000,298750000,-6.529025,106.381656,0.0,#DIV/0!,14,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
SBR003,305800000,296750000,-9050000,-6.707828,108.516419,-0.02959450621,Kurang Baik,54,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.19143533673167792,Sedang,Rendah
SNG016,249750000,296750000,47000000,-6.567899,107.763039,0.1881881882,Baik,34,Sedang,Sedang,Baik,Sedang,Sedang,-0.14908740774301438,Sedang,Sedang
SOR039,179850000,296250000,116400000,-6.980763,107.561996,0.647206005,Sangat Baik,24,Sedang,Sedang,Sangat Baik,Tinggi,Tinggi,-0.05983121609271394,Sedang,Sedang
CKG052,212600000,293950000,81350000,-6.165042,106.948675,0.3826434619,Sangat Baik,19,Sedang,Sedang,Sangat Baik,Sedang,Sedang,-0.11127550471542187,Sedang,Sedang
SMD010,236600000,293250000,56650000,-6.834437,107.931648,0.2394336433,Baik,38,Sedang,Sedang,Baik,Sedang,Sedang,-0.1391227092188928,Sedang,Sedang
BKS058,295750000,292950000,-2800000,-6.2502896,107.0152659,-0.009467455621,Kurang Baik,22,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.18752162397592706,Sedang,Rendah
BKS061,0,292450000,292450000,-6.328919,106.935936,0.0,#DIV/0!,13,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
PWT005,209600000,291700000,82100000,-7.513753,109.296097,0.3916984733,Sangat Baik,32,Sedang,Sedang,Sangat Baik,Sedang,Sedang,-0.10951475425360219,Sedang,Sedang
KLN001,218100000,290250000,72150000,-7.619269,110.699501,0.3308115543,Baik,27,Sedang,Sedang,Baik,Sedang,Sedang,-0.12135423915452972,Sedang,Sedang
PWK019,0,290250000,290250000,-6.535102,107.466191,0.0,#DIV/0!,15,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
SBM024,0,289250000,289250000,-6.821924,106.732628,0.0,#DIV/0!,14,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
SRG001,399350000,288750000,-110600000,-6.121619,106.16472,-0.2769500438,Kurang Baik,61,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.23953371649133726,Sedang,Rendah
SOR037,301500000,288500000,-13000000,-6.993243,107.624975,-0.04311774461,Kurang Baik,28,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.1940649356583118,Sedang,Rendah
WNG001,17950000,287650000,269700000,-7.82716949,111.1265633,15.02506964,Sangat Baik,16,Tinggi,Tinggi,Sangat Baik,Ekstrem (Superstar),Tinggi,2.735949917358586,Baik,Extreme High
CLP003,250150000,286900000,36750000,-7.599109,109.146543,0.1469118529,Baik,36,Sedang,Sedang,Baik,Sedang,Sedang,-0.15711360707410504,Sedang,Sedang
CBI065,95950000,286000000,190050000,-6.433805,106.90572,1.980719125,Sangat Baik,20,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.19947092480603573,Sedang,Extreme High
PML012,0,285200000,285200000,-6.916261,109.411778,0.0,#DIV/0!,15,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
CBI082,0,285000000,285000000,-6.651921,106.750542,0.0,#DIV/0!,15,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
CJR017,62150000,284850000,222700000,-6.867638,107.03343,3.583266291,Sangat Baik,16,Tinggi,Tinggi,Sangat Baik,Tinggi,Tinggi,0.511086839792327,Baik,Extreme High
SRG021,302050000,283950000,-18100000,-6.10808144,106.1599579,-0.05992385367,Kurang Baik,22,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.19733289005191829,Sedang,Rendah
BTG005,140900000,283900000,143000000,-6.93086,109.728346,1.014904187,Sangat Baik,19,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.011667837322807083,Sedang,Tinggi
SKH004,158850000,283600000,124750000,-7.54574327,110.7441218,0.7853320743,Sangat Baik,21,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,-0.032972548602873984,Sedang,Tinggi
TNG032,130450000,283400000,152950000,-6.182964,106.626543,1.172479877,Sangat Baik,19,Sedang,Tinggi,Sangat Baik,Tinggi,Tinggi,0.042308491065004776,Sedang,Tinggi
CKR033,233550000,282550000,49000000,-6.26060673,107.0543235,0.2098051809,Baik,21,Sedang,Sedang,Baik,Sedang,Sedang,-0.1448839751686857,Sedang,Sedang
BDG021,0,281500000,281500000,-6.944503,107.595627,0.0,#DIV/0!,14,Sedang,Rendah,Baik,Rendah,Rendah,-0.18568067357613705,Sedang,Rendah
TGR034,412750000,281300000,-131450000,-6.228362,106.472993,-0.3184736523,Kurang Baik,49,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.24760799819161144,Sedang,Rendah
MJL013,287700000,280500000,-7200000,-6.741615,108.24257,-0.02502606882,Kurang Baik,27,Sedang,Rendah,Kurang Baik,Rendah,Rendah,-0.1905470023178486,Sedang,Rendah
